STATE,STATEA,COUNTY,COUNTYA,num_vehicles,tot_vehicles,st_cnty_name
Minnesota,27,Pipestone County,117,2,1430,"Pipestone County, Minnesota"
Minnesota,27,Pipestone County,117,3,670,"Pipestone County, Minnesota"
Minnesota,27,Pipestone County,117,4,268,"Pipestone County, Minnesota"
Minnesota,27,Pipestone County,117,5,149,"Pipestone County, Minnesota"
Minnesota,27,Polk County,119,1,3924,"Polk County, Minnesota"
Minnesota,27,Polk County,119,2,4518,"Polk County, Minnesota"
Minnesota,27,Polk County,119,3,2147,"Polk County, Minnesota"
Minnesota,27,Polk County,119,4,781,"Polk County, Minnesota"
Minnesota,27,Polk County,119,5,375,"Polk County, Minnesota"
Minnesota,27,Pope County,121,1,1324,"Pope County, Minnesota"
Minnesota,27,Pope County,121,2,1820,"Pope County, Minnesota"
Minnesota,27,Pope County,121,3,1080,"Pope County, Minnesota"
Minnesota,27,Pope County,121,4,325,"Pope County, Minnesota"
Minnesota,27,Pope County,121,5,256,"Pope County, Minnesota"
Minnesota,27,Ramsey County,123,1,76777,"Ramsey County, Minnesota"
Minnesota,27,Ramsey County,123,2,78287,"Ramsey County, Minnesota"
Minnesota,27,Ramsey County,123,3,23564,"Ramsey County, Minnesota"
Minnesota,27,Ramsey County,123,4,6609,"Ramsey County, Minnesota"
Minnesota,27,Ramsey County,123,5,2838,"Ramsey County, Minnesota"
Minnesota,27,Red Lake County,125,1,428,"Red Lake County, Minnesota"
Minnesota,27,Red Lake County,125,2,537,"Red Lake County, Minnesota"
Minnesota,27,Red Lake County,125,3,398,"Red Lake County, Minnesota"
Minnesota,27,Red Lake County,125,4,139,"Red Lake County, Minnesota"
Minnesota,27,Red Lake County,125,5,76,"Red Lake County, Minnesota"
Minnesota,27,Redwood County,127,1,1778,"Redwood County, Minnesota"
Minnesota,27,Redwood County,127,2,2388,"Redwood County, Minnesota"
Minnesota,27,Redwood County,127,3,1143,"Redwood County, Minnesota"
Minnesota,27,Redwood County,127,4,382,"Redwood County, Minnesota"
Minnesota,27,Redwood County,127,5,204,"Redwood County, Minnesota"
Minnesota,27,Renville County,129,1,1545,"Renville County, Minnesota"
Minnesota,27,Renville County,129,2,2470,"Renville County, Minnesota"
Minnesota,27,Renville County,129,3,1152,"Renville County, Minnesota"
Minnesota,27,Renville County,129,4,353,"Renville County, Minnesota"
Minnesota,27,Renville County,129,5,222,"Renville County, Minnesota"
Minnesota,27,Rice County,131,1,5798,"Rice County, Minnesota"
Minnesota,27,Rice County,131,2,9512,"Rice County, Minnesota"
Minnesota,27,Rice County,131,3,4073,"Rice County, Minnesota"
Minnesota,27,Rice County,131,4,1439,"Rice County, Minnesota"
Minnesota,27,Rice County,131,5,670,"Rice County, Minnesota"
Minnesota,27,Rock County,133,1,871,"Rock County, Minnesota"
Minnesota,27,Rock County,133,2,1636,"Rock County, Minnesota"
Minnesota,27,Rock County,133,3,782,"Rock County, Minnesota"
Minnesota,27,Rock County,133,4,319,"Rock County, Minnesota"
Minnesota,27,Rock County,133,5,192,"Rock County, Minnesota"
Minnesota,27,Roseau County,135,1,1384,"Roseau County, Minnesota"
Minnesota,27,Roseau County,135,2,2358,"Roseau County, Minnesota"
Minnesota,27,Roseau County,135,3,1323,"Roseau County, Minnesota"
Minnesota,27,Roseau County,135,4,394,"Roseau County, Minnesota"
Minnesota,27,Roseau County,135,5,274,"Roseau County, Minnesota"
Minnesota,27,St. Louis County,137,1,26307,"St. Louis County, Minnesota"
Minnesota,27,St. Louis County,137,2,31826,"St. Louis County, Minnesota"
Minnesota,27,St. Louis County,137,3,13628,"St. Louis County, Minnesota"
Minnesota,27,St. Louis County,137,4,4582,"St. Louis County, Minnesota"
Minnesota,27,St. Louis County,137,5,2079,"St. Louis County, Minnesota"
Minnesota,27,Scott County,139,1,10116,"Scott County, Minnesota"
Minnesota,27,Scott County,139,2,23452,"Scott County, Minnesota"
Minnesota,27,Scott County,139,3,9643,"Scott County, Minnesota"
Minnesota,27,Scott County,139,4,3272,"Scott County, Minnesota"
Minnesota,27,Scott County,139,5,1439,"Scott County, Minnesota"
Minnesota,27,Sherburne County,141,1,5575,"Sherburne County, Minnesota"
Minnesota,27,Sherburne County,141,2,13638,"Sherburne County, Minnesota"
Minnesota,27,Sherburne County,141,3,7952,"Sherburne County, Minnesota"
Minnesota,27,Sherburne County,141,4,2610,"Sherburne County, Minnesota"
Minnesota,27,Sherburne County,141,5,1458,"Sherburne County, Minnesota"
Minnesota,27,Sibley County,143,1,1296,"Sibley County, Minnesota"
Minnesota,27,Sibley County,143,2,2250,"Sibley County, Minnesota"
Minnesota,27,Sibley County,143,3,1479,"Sibley County, Minnesota"
Minnesota,27,Sibley County,143,4,497,"Sibley County, Minnesota"
Minnesota,27,Sibley County,143,5,251,"Sibley County, Minnesota"
Minnesota,27,Stearns County,145,1,17449,"Stearns County, Minnesota"
Minnesota,27,Stearns County,145,2,23954,"Stearns County, Minnesota"
Minnesota,27,Stearns County,145,3,10450,"Stearns County, Minnesota"
Minnesota,27,Stearns County,145,4,3169,"Stearns County, Minnesota"
Minnesota,27,Stearns County,145,5,1378,"Stearns County, Minnesota"
Minnesota,27,Steele County,147,1,3916,"Steele County, Minnesota"
Minnesota,27,Steele County,147,2,5722,"Steele County, Minnesota"
Minnesota,27,Steele County,147,3,2862,"Steele County, Minnesota"
Minnesota,27,Steele County,147,4,930,"Steele County, Minnesota"
Minnesota,27,Steele County,147,5,306,"Steele County, Minnesota"
Minnesota,27,Stevens County,149,1,1094,"Stevens County, Minnesota"
Minnesota,27,Stevens County,149,2,1393,"Stevens County, Minnesota"
Minnesota,27,Stevens County,149,3,582,"Stevens County, Minnesota"
Minnesota,27,Stevens County,149,4,215,"Stevens County, Minnesota"
Minnesota,27,Stevens County,149,5,97,"Stevens County, Minnesota"
Minnesota,27,Swift County,151,1,1229,"Swift County, Minnesota"
Minnesota,27,Swift County,151,2,1663,"Swift County, Minnesota"
Minnesota,27,Swift County,151,3,709,"Swift County, Minnesota"
Minnesota,27,Swift County,151,4,253,"Swift County, Minnesota"
Minnesota,27,Swift County,151,5,165,"Swift County, Minnesota"
Minnesota,27,Todd County,153,1,2350,"Todd County, Minnesota"
Minnesota,27,Todd County,153,2,3608,"Todd County, Minnesota"
Minnesota,27,Todd County,153,3,2147,"Todd County, Minnesota"
Minnesota,27,Todd County,153,4,772,"Todd County, Minnesota"
Minnesota,27,Todd County,153,5,422,"Todd County, Minnesota"
Minnesota,27,Traverse County,155,1,490,"Traverse County, Minnesota"
Minnesota,27,Traverse County,155,2,571,"Traverse County, Minnesota"
Minnesota,27,Traverse County,155,3,315,"Traverse County, Minnesota"
Minnesota,27,Traverse County,155,4,84,"Traverse County, Minnesota"
Minnesota,27,Traverse County,155,5,42,"Traverse County, Minnesota"
Minnesota,27,Wabasha County,157,1,2332,"Wabasha County, Minnesota"
Minnesota,27,Wabasha County,157,2,3537,"Wabasha County, Minnesota"
Minnesota,27,Wabasha County,157,3,1880,"Wabasha County, Minnesota"
Minnesota,27,Wabasha County,157,4,566,"Wabasha County, Minnesota"
Minnesota,27,Wabasha County,157,5,294,"Wabasha County, Minnesota"
Minnesota,27,Wadena County,159,1,1547,"Wadena County, Minnesota"
Minnesota,27,Wadena County,159,2,2166,"Wadena County, Minnesota"
Minnesota,27,Wadena County,159,3,1007,"Wadena County, Minnesota"
Minnesota,27,Wadena County,159,4,364,"Wadena County, Minnesota"
Minnesota,27,Wadena County,159,5,183,"Wadena County, Minnesota"
Minnesota,27,Waseca County,161,1,2041,"Waseca County, Minnesota"
Minnesota,27,Waseca County,161,2,2730,"Waseca County, Minnesota"
Minnesota,27,Waseca County,161,3,1429,"Waseca County, Minnesota"
Minnesota,27,Waseca County,161,4,573,"Waseca County, Minnesota"
Minnesota,27,Waseca County,161,5,317,"Waseca County, Minnesota"
Minnesota,27,Washington County,163,1,23203,"Washington County, Minnesota"
Minnesota,27,Washington County,163,2,43846,"Washington County, Minnesota"
Minnesota,27,Washington County,163,3,16755,"Washington County, Minnesota"
Minnesota,27,Washington County,163,4,4803,"Washington County, Minnesota"
Minnesota,27,Washington County,163,5,2105,"Washington County, Minnesota"
Minnesota,27,Watonwan County,165,1,1280,"Watonwan County, Minnesota"
Minnesota,27,Watonwan County,165,2,1687,"Watonwan County, Minnesota"
Minnesota,27,Watonwan County,165,3,734,"Watonwan County, Minnesota"
Minnesota,27,Watonwan County,165,4,251,"Watonwan County, Minnesota"
Minnesota,27,Watonwan County,165,5,192,"Watonwan County, Minnesota"
Minnesota,27,Wilkin County,167,1,722,"Wilkin County, Minnesota"
Minnesota,27,Wilkin County,167,2,1128,"Wilkin County, Minnesota"
Minnesota,27,Wilkin County,167,3,424,"Wilkin County, Minnesota"
Minnesota,27,Wilkin County,167,4,230,"Wilkin County, Minnesota"
Minnesota,27,Wilkin County,167,5,178,"Wilkin County, Minnesota"
Minnesota,27,Winona County,169,1,5618,"Winona County, Minnesota"
Minnesota,27,Winona County,169,2,7812,"Winona County, Minnesota"
Minnesota,27,Winona County,169,3,3036,"Winona County, Minnesota"
Minnesota,27,Winona County,169,4,905,"Winona County, Minnesota"
Minnesota,27,Winona County,169,5,463,"Winona County, Minnesota"
Minnesota,27,Wright County,171,1,10273,"Wright County, Minnesota"
Minnesota,27,Wright County,171,2,20855,"Wright County, Minnesota"
Minnesota,27,Wright County,171,3,10875,"Wright County, Minnesota"
Minnesota,27,Wright County,171,4,3104,"Wright County, Minnesota"
Minnesota,27,Wright County,171,5,1428,"Wright County, Minnesota"
Minnesota,27,Yellow Medicine County,173,1,859,"Yellow Medicine County, Minnesota"
Minnesota,27,Yellow Medicine County,173,2,1710,"Yellow Medicine County, Minnesota"
Minnesota,27,Yellow Medicine County,173,3,815,"Yellow Medicine County, Minnesota"
Minnesota,27,Yellow Medicine County,173,4,223,"Yellow Medicine County, Minnesota"
Minnesota,27,Yellow Medicine County,173,5,228,"Yellow Medicine County, Minnesota"
Mississippi,28,Adams County,1,1,5131,"Adams County, Mississippi"
Mississippi,28,Adams County,1,2,3272,"Adams County, Mississippi"
Mississippi,28,Adams County,1,3,1247,"Adams County, Mississippi"
Mississippi,28,Adams County,1,4,484,"Adams County, Mississippi"
Mississippi,28,Adams County,1,5,78,"Adams County, Mississippi"
Mississippi,28,Alcorn County,3,1,4789,"Alcorn County, Mississippi"
Mississippi,28,Alcorn County,3,2,5625,"Alcorn County, Mississippi"
Mississippi,28,Alcorn County,3,3,2369,"Alcorn County, Mississippi"
Mississippi,28,Alcorn County,3,4,904,"Alcorn County, Mississippi"
Mississippi,28,Alcorn County,3,5,319,"Alcorn County, Mississippi"
Mississippi,28,Amite County,5,1,1544,"Amite County, Mississippi"
Mississippi,28,Amite County,5,2,1902,"Amite County, Mississippi"
Mississippi,28,Amite County,5,3,986,"Amite County, Mississippi"
Mississippi,28,Amite County,5,4,233,"Amite County, Mississippi"
Mississippi,28,Amite County,5,5,96,"Amite County, Mississippi"
Mississippi,28,Attala County,7,1,2207,"Attala County, Mississippi"
Mississippi,28,Attala County,7,2,2529,"Attala County, Mississippi"
Mississippi,28,Attala County,7,3,929,"Attala County, Mississippi"
Mississippi,28,Attala County,7,4,368,"Attala County, Mississippi"
Mississippi,28,Attala County,7,5,238,"Attala County, Mississippi"
Mississippi,28,Benton County,9,1,910,"Benton County, Mississippi"
Mississippi,28,Benton County,9,2,1356,"Benton County, Mississippi"
Mississippi,28,Benton County,9,3,588,"Benton County, Mississippi"
Mississippi,28,Benton County,9,4,165,"Benton County, Mississippi"
Mississippi,28,Benton County,9,5,9,"Benton County, Mississippi"
Mississippi,28,Bolivar County,11,1,4469,"Bolivar County, Mississippi"
Mississippi,28,Bolivar County,11,2,4259,"Bolivar County, Mississippi"
Mississippi,28,Bolivar County,11,3,1206,"Bolivar County, Mississippi"
Mississippi,28,Bolivar County,11,4,540,"Bolivar County, Mississippi"
Mississippi,28,Bolivar County,11,5,86,"Bolivar County, Mississippi"
Mississippi,28,Calhoun County,13,1,1850,"Calhoun County, Mississippi"
Mississippi,28,Calhoun County,13,2,2048,"Calhoun County, Mississippi"
Mississippi,28,Calhoun County,13,3,972,"Calhoun County, Mississippi"
Mississippi,28,Calhoun County,13,4,264,"Calhoun County, Mississippi"
Mississippi,28,Calhoun County,13,5,235,"Calhoun County, Mississippi"
Mississippi,28,Carroll County,15,1,935,"Carroll County, Mississippi"
Mississippi,28,Carroll County,15,2,1771,"Carroll County, Mississippi"
Mississippi,28,Carroll County,15,3,683,"Carroll County, Mississippi"
Mississippi,28,Carroll County,15,4,223,"Carroll County, Mississippi"
Mississippi,28,Carroll County,15,5,40,"Carroll County, Mississippi"
Mississippi,28,Chickasaw County,17,1,2283,"Chickasaw County, Mississippi"
Mississippi,28,Chickasaw County,17,2,2066,"Chickasaw County, Mississippi"
Mississippi,28,Chickasaw County,17,3,1016,"Chickasaw County, Mississippi"
Mississippi,28,Chickasaw County,17,4,419,"Chickasaw County, Mississippi"
Mississippi,28,Chickasaw County,17,5,213,"Chickasaw County, Mississippi"
Mississippi,28,Choctaw County,19,1,921,"Choctaw County, Mississippi"
Mississippi,28,Choctaw County,19,2,1221,"Choctaw County, Mississippi"
Mississippi,28,Choctaw County,19,3,579,"Choctaw County, Mississippi"
Mississippi,28,Choctaw County,19,4,224,"Choctaw County, Mississippi"
Mississippi,28,Choctaw County,19,5,84,"Choctaw County, Mississippi"
Mississippi,28,Claiborne County,21,1,1261,"Claiborne County, Mississippi"
Mississippi,28,Claiborne County,21,2,930,"Claiborne County, Mississippi"
Mississippi,28,Claiborne County,21,3,347,"Claiborne County, Mississippi"
Mississippi,28,Claiborne County,21,4,90,"Claiborne County, Mississippi"
Mississippi,28,Claiborne County,21,5,31,"Claiborne County, Mississippi"
Mississippi,28,Clarke County,23,1,1811,"Clarke County, Mississippi"
Mississippi,28,Clarke County,23,2,2127,"Clarke County, Mississippi"
Mississippi,28,Clarke County,23,3,1199,"Clarke County, Mississippi"
Mississippi,28,Clarke County,23,4,436,"Clarke County, Mississippi"
Mississippi,28,Clarke County,23,5,238,"Clarke County, Mississippi"
Mississippi,28,Clay County,25,1,2397,"Clay County, Mississippi"
Mississippi,28,Clay County,25,2,2355,"Clay County, Mississippi"
Mississippi,28,Clay County,25,3,1310,"Clay County, Mississippi"
Mississippi,28,Clay County,25,4,641,"Clay County, Mississippi"
Mississippi,28,Clay County,25,5,210,"Clay County, Mississippi"
Mississippi,28,Coahoma County,27,1,3487,"Coahoma County, Mississippi"
Mississippi,28,Coahoma County,27,2,2742,"Coahoma County, Mississippi"
Mississippi,28,Coahoma County,27,3,952,"Coahoma County, Mississippi"
Mississippi,28,Coahoma County,27,4,287,"Coahoma County, Mississippi"
Mississippi,28,Coahoma County,27,5,104,"Coahoma County, Mississippi"
Mississippi,28,Copiah County,29,1,3147,"Copiah County, Mississippi"
Mississippi,28,Copiah County,29,2,3542,"Copiah County, Mississippi"
Mississippi,28,Copiah County,29,3,1462,"Copiah County, Mississippi"
Mississippi,28,Copiah County,29,4,364,"Copiah County, Mississippi"
Mississippi,28,Copiah County,29,5,274,"Copiah County, Mississippi"
Mississippi,28,Covington County,31,1,2471,"Covington County, Mississippi"
Mississippi,28,Covington County,31,2,2405,"Covington County, Mississippi"
Mississippi,28,Covington County,31,3,1251,"Covington County, Mississippi"
Mississippi,28,Covington County,31,4,238,"Covington County, Mississippi"
Mississippi,28,Covington County,31,5,104,"Covington County, Mississippi"
Mississippi,28,DeSoto County,33,1,16110,"DeSoto County, Mississippi"
Mississippi,28,DeSoto County,33,2,26388,"DeSoto County, Mississippi"
Mississippi,28,DeSoto County,33,3,12574,"DeSoto County, Mississippi"
Mississippi,28,DeSoto County,33,4,4309,"DeSoto County, Mississippi"
Mississippi,28,DeSoto County,33,5,1287,"DeSoto County, Mississippi"
Mississippi,28,Forrest County,35,1,10921,"Forrest County, Mississippi"
Mississippi,28,Forrest County,35,2,9519,"Forrest County, Mississippi"
Mississippi,28,Forrest County,35,3,3777,"Forrest County, Mississippi"
Mississippi,28,Forrest County,35,4,1360,"Forrest County, Mississippi"
Mississippi,28,Forrest County,35,5,352,"Forrest County, Mississippi"
Mississippi,28,Franklin County,37,1,978,"Franklin County, Mississippi"
Mississippi,28,Franklin County,37,2,1015,"Franklin County, Mississippi"
Mississippi,28,Franklin County,37,3,544,"Franklin County, Mississippi"
Mississippi,28,Franklin County,37,4,146,"Franklin County, Mississippi"
Mississippi,28,Franklin County,37,5,96,"Franklin County, Mississippi"
Mississippi,28,George County,39,1,2230,"George County, Mississippi"
Mississippi,28,George County,39,2,2799,"George County, Mississippi"
Mississippi,28,George County,39,3,1326,"George County, Mississippi"
Mississippi,28,George County,39,4,603,"George County, Mississippi"
Mississippi,28,George County,39,5,175,"George County, Mississippi"
Mississippi,28,Greene County,41,1,1121,"Greene County, Mississippi"
Mississippi,28,Greene County,41,2,1481,"Greene County, Mississippi"
Mississippi,28,Greene County,41,3,695,"Greene County, Mississippi"
Mississippi,28,Greene County,41,4,378,"Greene County, Mississippi"
Mississippi,28,Greene County,41,5,62,"Greene County, Mississippi"
Mississippi,28,Grenada County,43,1,2811,"Grenada County, Mississippi"
Mississippi,28,Grenada County,43,2,2800,"Grenada County, Mississippi"
Mississippi,28,Grenada County,43,3,1403,"Grenada County, Mississippi"
Mississippi,28,Grenada County,43,4,406,"Grenada County, Mississippi"
Mississippi,28,Grenada County,43,5,283,"Grenada County, Mississippi"
Mississippi,28,Hancock County,45,1,7001,"Hancock County, Mississippi"
Mississippi,28,Hancock County,45,2,7409,"Hancock County, Mississippi"
Mississippi,28,Hancock County,45,3,3093,"Hancock County, Mississippi"
Mississippi,28,Hancock County,45,4,1016,"Hancock County, Mississippi"
Mississippi,28,Hancock County,45,5,323,"Hancock County, Mississippi"
Mississippi,28,Harrison County,47,1,29102,"Harrison County, Mississippi"
Mississippi,28,Harrison County,47,2,28173,"Harrison County, Mississippi"
Mississippi,28,Harrison County,47,3,11341,"Harrison County, Mississippi"
Mississippi,28,Harrison County,47,4,3316,"Harrison County, Mississippi"
Mississippi,28,Harrison County,47,5,1134,"Harrison County, Mississippi"
Mississippi,28,Hinds County,49,1,33166,"Hinds County, Mississippi"
Mississippi,28,Hinds County,49,2,30570,"Hinds County, Mississippi"
Mississippi,28,Hinds County,49,3,11862,"Hinds County, Mississippi"
Mississippi,28,Hinds County,49,4,4314,"Hinds County, Mississippi"
Mississippi,28,Hinds County,49,5,2065,"Hinds County, Mississippi"
Mississippi,28,Holmes County,51,1,2521,"Holmes County, Mississippi"
Mississippi,28,Holmes County,51,2,2110,"Holmes County, Mississippi"
Mississippi,28,Holmes County,51,3,519,"Holmes County, Mississippi"
Mississippi,28,Holmes County,51,4,178,"Holmes County, Mississippi"
Mississippi,28,Holmes County,51,5,90,"Holmes County, Mississippi"
Mississippi,28,Humphreys County,53,1,1288,"Humphreys County, Mississippi"
Mississippi,28,Humphreys County,53,2,964,"Humphreys County, Mississippi"
Mississippi,28,Humphreys County,53,3,371,"Humphreys County, Mississippi"
Mississippi,28,Humphreys County,53,4,62,"Humphreys County, Mississippi"
Mississippi,28,Humphreys County,53,5,18,"Humphreys County, Mississippi"
Mississippi,28,Issaquena County,55,1,143,"Issaquena County, Mississippi"
